label,text
neutral,"The companies will divest to UPM Fray Bentos pulp mill and Forestal Oriental , a company specialising in eucalyptus cultivation ."
neutral,"The company , which has EUR2 .8 bn in assets , counts among its five largest shareholders Finnish insurers Ilmarinen 4.34 % and Varma 0.70 % , as well as the Finnish state pension fund VER 0.61 % ."
neutral,The company also equipped the sculptural complex Rabochy i Kolkhoznitsa A Worker and a Collective Farmer in Moscow with snow melting system .
neutral,The company also said that the deployment of the Danish 4G network continues and it expects to cover 75 % of the Danish population in 2011 .
negative,The company decided at the end of 2008 to temporarily shut down its ammonia plant in Billingham and extend the maintenance period at its Ince facility .
neutral,The company did not distribute a dividend in 2005 .
neutral,The company expects its net sales for the whole 2009 to be at previous year levels .
neutral,"The company expects its net sales for the whole of 2007 to be EUR 950mn-1 ,000 mn ."
neutral,"The company had net sales of EUR 10.8 million in 2008 , and today has approximately 120 employees in Finland , Estonia and Poland ."
neutral,The company had net sales of EUR 19.8 mn and a pre-tax profit of EUR 1.8 mn in 2005 .
neutral,The company has 120 employees and annual sales of approximately EUR16m .
neutral,The company has an annual turnover of EUR32 .8 m.
neutral,"The company is involved in the the sale of financial products including insurance , mortgages , car and personal loans , financial brokerage and equipment finance leasing ."
neutral,"The Company operates through four principal divisions : Consumer Packaging ; Office Papers ; Speciality Papers , as well as Market Pulp and Energy ."
neutral,The company plans to increase the unit 's specialist staff to several dozen -- depending on the market situation during 2010 .
neutral,The company reported net sales of 302 mln euro $ 441.6 mln and an operating margin of 16 pct in 2006 .
neutral,"The company 's set of services include digital printing , printing preparation , offset-printing , after-treatment services and send out services ."
neutral,"The company 's transportation business is conducted through Florida Rock & Tank Lines , which is a Southeastern transportation company concentrating in the hauling by motor carrier of liquid and dry bulk commodities ."
neutral,"The company said that 80 % of the shares of the holding company will be sold to Meadville Holdings Limited , a Hong Kong listed parent company of the Meadville Group ."
neutral,The company said that it has agreed to a EUR160m unsecured credit line from lenders .
neutral,The Company said that previously EB delivered a custom solution for LG Electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators .
neutral,"The company said that the operations will be sold to a newly established company , CPS GmbH , where the present management of the plastics business is a co-owner ."
positive,The company will use the assets for strengthening its balance sheet and financial position .
neutral,"The composite body is coated with a hard coating layer produced by thermal spraying , and the coating is ground . ''"
neutral,"The connectivity unit has more than 100 e-invoice customers , and the number of annual transactions stands at nearly one million ."
neutral,The contract includes an option to deliver an additional 75 ASCs in the next phases of the project .
neutral,The contract is worth some EUR 1 million .
neutral,The contract value amounts to EUR 2.4 million .
neutral,The credit covers approximately 70 % of the ship 's price .
neutral,The customer is cooperative retailer Osuuskauppa Suur-Savo .
neutral,The customer is local company Etera Mutual Pension Insurance Co and the principal tenant of the unit will be media company Alma Media Corp HEL : ALN1V .
neutral,"The customer is then forwarded to the site , and unknown to him logged in with the first number ."
neutral,"The deal includes all rental equipment and related merchandise , the rental contract of the depot and two employees , the company said ."
neutral,The deal is in line with Etteplan 's strategy to operate as a partner of global customers and provide industrial technology design services .
neutral,"The decision reflects the underutilisation of the line , which produces nonwovens used in medical and wipes applications as well as for the automotive industry ."
neutral,"The decision will have to be made whether the group agrees to the import of Estonian meat and meat products to Finland , the paper added ."
neutral,The devices also contains Finnair 's own application for compiling customer feed-back and ideas for product development .
neutral,"The devices would be launched in the Chinese market in late 2006 , the company said ."
neutral,The Diameter Protocol is developed according to the standards IETF RFC 3588 and IETF RFC 3539 .
neutral,The divested activities had net sales of EUR 145.1 million in 2009 and an operating profit of EUR 8.9 million .
neutral,"The divested company is part of TietoEnator 's business area Government , Manufacturing & Retail ."
neutral,The dividend will come on top of the 0.45 eur on A shares and 0.43 on K shares it has already paid on last year 's accounts .
neutral,"The Division also includes joint sales , marketing and controlling functions for these units ."
neutral,The EA Reng group posted sales of approximately 84 million kroons for 2007 .
neutral,"The EBRD is using its own funds to provide a 21.6 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc and Pohjola Bank Plc. ."
neutral,"The EBRD is using its own funds to provide a 21.6 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc 7.7 million Euros and Pohjola Bank Plc 2.3 million Euros ."
neutral,"The EBRD is using its own funds to provide a 21.6 mln A loan while the B portion of 10 mln Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc 7.7 mln Euros and Pohjola Bank Plc 2.3 mln Euros ."
neutral,"The Economic Development and Trade Ministry and Industry and Energy Ministry , along with the Kostroma regional administration and the Russian Lumberman and Timber Exporters Union , has been carrying out work to acquire investment for the construction of a pulp and paper mill in Neya since 2003 ."
neutral,The electricity requirement of networks will grow with the new mobile generation .
negative,The employment contracts of 14 of the employees will end in March 2009 as a result of the company 's previous employer-employee talks .
neutral,The energy sector accounted for approximately 33 % and the steel industry for about 57 % of the transportation volume .
neutral,The enterprise value of Maritim Food AS has been determined as approximately EUR15m .
neutral,"The equipment Ixonos acquires with this deal includes mechanical engineering hardware ; an RF and antenna measurement laboratory ; facilities for the measurement of audio , cameras and displays ; as well as devices and robot units for the testing of mobile devices ."
neutral,"The equipment will be made at Vaahto 's plant in Hollola in Finland , and delivery is scheduled for the first quarter of 2009 ."
neutral,The estimated annual value of the frame agreement is about EUR 50mn .
neutral,The estimated value of the deal is USD 9.2 million .
