label,text,augmented_text
neutral,Otherwise the situation is under control .,['Differently the post is under ascendency.']
neutral,"Our customers come from the following countries : UK , USA , Spain , France , Italy , Germany , China , Hong Kong , Sweden , Norway , Netherlands , Austria , Belgium , Switzerland , Czech Republic , Finland , Canada , Russia , Ukraine , Denmark , Ireland , South Korea and Liechtenstein .","['Our customers come from the next countries: UK, USA, Spain, France, Italy, Germany, China, Hong Kong, Kingdom of sweden, Norway, Netherlands, Austria, Belgium, Swiss confederation, Czech Republic, Finland, Canada, Russia, Ukraine, Denmark, Ireland, South Korea and Principality of liechtenstein.']"
neutral,"Our customers come from the following countries : UK , USA , Spain , France , Italy , Germany , China , Sweden , Norway , Netherlands , Austria , Belgium , Switzerland , Czech Republic , Serbia , Finland , Canada , Russia , Ukraine , Portugal , Denmark , Ireland , South Korea , Estonia and Liechtenstein .","['Our customers come from the following countries: UK, USA, Spain, France, Italy, Germany, China, Sweden, Norway, Netherlands, Austria, Kingdom of belgium, Switzerland, Czech Republic, Serbia, Finland, Canada, Russia, Ukraine, Portuguese republic, Denmark, Ireland, South Korean peninsula, Republic of estonia and Liechtenstein.']"
neutral,"Our in-depth expertise extends to the fields of energy , industry , urban & mobility and water & environment .","['Our in - depth expertness hold out to the fields of energy, industry, urban & mobility and water & environment.']"
neutral,"Particular attention is being paid to energy efficiency in the construction of the building , as it is designed to meet the requirements of energy class B , and LEED certification will be applied for .","['Particular attention is being paid to energy efficiency in the construction of the building, as information technology is designed to meet the requirements of energy class B, and LEED certification volition be applied for.']"
neutral,"Paychex has more than 100 offices serving approximately 554,000 payroll clients nationwide as of May 31 , 2009 .","['Paychex has more than 100 offices serve approximately 554, 000 payroll node nationwide as of May xxxi, 2009.']"
neutral,Payment of shares shall be effected on subscription .,['Requital of shares shall be set up on subscription.']
neutral,"PCS Digital Guatemala has been using Tecnomen 's prepaid system in Telgua fixed networks as well as code division multiple access , or CDMA , and global system for mobile communication , or GSM , since 2003 .","[""PCS Digital Guatemala has been using Tecnomen ' s prepaid system in Telgua fixed networks as well as code segmentation multiple access code, or CDMA, and global system for wandering communication, or GSM, since 2003.""]"
neutral,"Poyry is a global consulting and engineering firm focusing on the energy , forest industry and infrastructure & environment sectors .","['Poyry make up a global consulting and engineering house focusing on the energy, forest industry and infrastructure & environment sectors.']"
neutral,Poyry is a global expert in consulting and engineering .,['Poyry is a globose expert in consult and engine room.']
neutral,"POYRY PLC Additional information by : Heikki Malinen , President and CEO , Poyry PLC tel. +358 10 33 21307 Poyry is a global expert in consulting and engineering .","['POYRY PLC Additional selective information by: Heikki Malinen, President and chief executive officer, Poyry PLC tel. + 358 10 33 21307 Poyry is a global expert in refer and technology.']"
neutral,Price talk is in the Euribor plus 2 bps area and the sole lead is Citigroup .,['Price talking is in the Euribor positive 2 bps domain and the sole lead is Citigroup.']
neutral,"Product deliveries will not be interrupted , the refiner said , giving no financial details .","['Production deliveries bequeath not be interrupted, the refiner said, yield no financial item.']"
neutral,Production is scheduled to start by the end of April 2007 .,['Output is schedule to start by the end of April 2007.']
neutral,Protalix has $ 42 million in cash and no sales .,['Protalix has $ 42 zillion in hard currency and no cut rate sale.']
neutral,Public services will also be available .,['Public services volition also personify useable.']
neutral,"Published by Globes online , Israel business news - www.globes-online.com - on November 16 , 2009 -_ Copyright of Globes Publisher Itonut 1983 Ltd. 2009","['Published by Globe online, Israel business news - www. globes - online. com - on November 16, 2009 - _ Right of first publication of Globes Publisher Itonut 1983 Ltd. 2009']"
neutral,Ramirent Finland is the domestic unit of machinery rental company Ramirent Oyj HEL : RMR1V .,['Ramirent Suomi be the domestic unit of machinery rental company Ramirent Oyj HEL: RMR1V.']
neutral,Raute is listed on the Nordic exchange in Helsinki .,['Raute is name on the Scandinavian language exchange in Helsinki.']
neutral,Registration is required .,['Enrolment is demand.']
neutral,Related links : Flexiblebaseloadoperation TheWartsila32generating set Gasconversions This is the shorter of two versions of this press release .,['Related links: Flexiblebaseloadoperation TheWartsila32generating band Gasconversions This is the shorter of two version of this press waiver.']
neutral,"rosendal at outotec.com Eila Paatela , Vice President - Corporate Communications tel. +358 20 529 2004 , +358 400 817198 e-mail eila .","['rosendal at outotec. com Eila Paatela, Vice President - Corporate Communicating tel. + 358 xx 529 2004, + 358 cd 817198 e - mail eila.']"
neutral,Runway Visual Range is a calculated assessment of the distance that a pilot can see down a runway .,['Rail Visual Range be a calculated judgment of the distance that a pilot can see down a runway.']
neutral,"Salcomp 's charger manufacturing plant in India is located in the Nokia Telecom Park in the state of Tamil Nadu , in the eastern part of India .","[""Salcomp ' s courser manufacturing industrial plant in India is located in the Nokia Telecom Park in the state of Tamil Nadu, in the eastern part of Bharat.""]"
neutral,Saunalahti is a part of the Elisa group .,['Saunalahti is a section of the Elisa grouping.']
neutral,"says Brian Burton , Head of IT Security , Vodafone UK .","['says Brian Sir richard burton, Head of IT Security, Vodafone great britain.']"
neutral,"Seller is the Finnish Elcoteq Group , the largest European electronics manufacturing services company .","['Marketer live the Finnish Elcoteq Group, the largest European electronics manufacture services company.']"
neutral,Solteq Plc ANNOUNCEMENT 16.12.2010 SHARE REPURCHASE 16.12.2010 In the Helsinki Stock Exchange Solteq Plc now holds a total of 486.969 shares including the shares repurchased on 16.12.2010 .,['Solteq Plc ANNOUNCEMENT 16. 12. 2010 SHARE buyback 16. 12. 2010 In the Helsinki Line of descent Exchange Solteq Plc now holds a total of 486. 969 shares including the shares repurchase on sixteen. 12. 2010.']
neutral,"Some of the most recent technology deliveries include refinery technology to Anrak Aluminium , an iron ore pelletizing plant to Tata Steel and iron ore sintering plants to Bhushan Steel .","['Some of the most recent technology deliveries include refinery technology to Anrak Aluminum, an iron ore pelletizing plant to Tata Blade and iron ore sintering plant to Bhushan Brand.']"
