label,text,augmented_text
neutral,Finnlines has six ships under construction in China with deliveries scheduled between the first quarter of 2011 and the final quarter of 2012 .,"Finnlines has six ships under construction in China, with deliveries planned between the first quarter of 2011 and the last quarter of 2012."
neutral,Finnlines will announce in week 17 of 2006 what measures it will take to tackle the situation .,Finnlines will announce in the 17th week of the 2006 calendar what measures it will take to get the situation under control.
positive,"firm 28 October 2009 - Finnish lifting equipment maker Konecranes Oyj HEL : KCR1V said today it acquired US Machine Tool Solutions Unlimited in Cincinnati , Ohio , for an undisclosed sum .","October 28, 2009 - Finnish lifting equipment manufacturer Konecranes Oyj HEL: KCR1V today acquired US Machine Tool Solutions Unlimited in Cincinnati, Ohio, for an undisclosed sum."
neutral,"Following the issue , the new shares will constitute 10 percent of the firm 's capital .","After the issue, the new shares will account for 10 percent of the company's capital."
neutral,"For the purposes of the possible acquisition , PKC would establish a subsidiary in Poland .",PKC would establish a subsidiary in Poland for the purpose of the possible acquisition.
neutral,"Founded in 1923 , Finnair is one of the world 's oldest airlines and flies to 60 destinations with a fleet of 63 aircraft , employing 9,500 people .","Established in 1923, Finnair is one of the oldest airlines in the world, serving 60 destinations with a fleet of 63 aircraft and 9,500 employees."
neutral,"GeoSentric is acquiring extra financing by issuing a maximum of 220,000 new shares and a convertible bond with subscription rights for 880,000 shares , which have been fully subscribed .","GeoSentric will acquire additional financing by issuing a maximum of 220,000 new shares and a convertible bond with subscription rights for 880,000 fully subscribed shares."
neutral,"Glaston 's share GLA1V is listed on the NASDAQ OMX Helsinki , Mid Cap List .",Glaston's stock GLA1V is listed on the NASDAQ OMX Helsinki Mid Cap List.
neutral,Grounds for the notification : Tiimari Plc 12/30/2010 issued Capital Convertible Loan allocation decision by the Board on 01/31/2011 .,"Reason for the notification: On 30 December 2010, Tiimari Plc adopted a decision on the allocation of capital convertible loans by the Board of Directors on 31 January 2011."
positive,Growth is expected to continue in 2008 .,Growth is expected to continue in 2008.
neutral,GyPSii service supports ten different languages including Korean and Russian .,"GyPSii supports ten different languages, including Korean and Russian."
neutral,He confirmed his view on July 6 .,"On July 6, he confirmed his view."
neutral,He is a member of the Board of numerous com-panies and a shareholder of the Boardman Ltd board specialist net-work .,He is a member of the Board of Directors of numerous companies and a shareholder of Boardman Ltd. Board Specialist Networks.
neutral,"HELSINKI AFX - Cargotec said it has bought a 95 pct stake in Indital Construction Machinery Ltd , a Bangalore-based company that makes fork lift trucks and mobile cranes , for an undisclosed sum .","HELSINKI AFX - Cargotec says it has bought a 95 percent stake in Indital Construction Machinery Ltd, a Bangalore-based company that makes forklifts and mobile cranes, for an undisclosed sum."
neutral,"HELSINKI AFX - Cramo said it has agreed to sell Cramo Nederland BV CNL , its Dutch machinery and equipment rental unit , to Jaston Groep for an undisclosed sum .",HELSINKI AFX - Cramo has agreed to sell its Dutch machinery and equipment rental company Cramo Nederland BV CNL to Jaston Groep for an undisclosed sum.
neutral,"Helsinki-based Componenta bought Turkish listed company Doktas in October 2006 for 89 million euros , making it the largest Finnish investment in Turkey to date .","Helsinki-based Componenta bought the listed Turkish company Doktas for 89 million euros in October 2006, making it the largest Finnish investment in Turkey to date."
neutral,"However , the offering will probably not be made at the current valuation , which partly derives from the deal in which the company was merged into a stock market shell .","However, the offer is unlikely to be made at the current valuation, which stems in part from the deal in which the company was merged into a public company."
neutral,"HUHTAMAKI OYJ STOCK EXCHANGE RELEASE , 16.9.2008 AT 13.32 Huhtamaki 's Capital Markets Day for institutional investors and analysts is held in Espoo , September 16 , 2008 starting at 13.30 pm Finnish time .","HUHTAMAKI OYJ STOCK Exchange RELEASE, 16.9.2008 Huhtamakis Capital Markets Day for institutional investors and analysts will take place in Espoo on 16 September 2008 at 13: 32 Finnish time."
neutral,"I can say categorically , no , ' Wahlroos was quoted as saying by the paper , when asked about Sampo 's interest in making a bid for RSA .","I can categorically say no, ""Wahlroos was quoted by the newspaper as saying when asked about Sampos\' interest in a bid for RSA."
neutral,"If Honkarakenne starts production there , it will need a partner for sawmill operations .","When Honkarakenne starts production there, it needs a partner for the sawmill."
neutral,"In addition , nine fixed-term employment contracts will not be extended and two people will leave the company under pension arrangements .","In addition, nine fixed-term contracts will not be renewed and two people will leave the company under pension schemes."
neutral,"In addition , the existing service counter area in the reception hall will be rebuilt and access provided to local rail connections .","In addition, the existing service counter area in the reception hall will be rebuilt and access to the S-Bahn connections will be provided."
neutral,"In addition a reduction of nine persons will be made through pension or other arrangements , the company added .","Nine people will also be relieved through pension payments or other arrangements, the company said."
neutral,"In addition to the Tulikivi Corporation , he is also currently a member of the Board of the following companies : Altia Corporation , J+̠rvi-Suomen Portti Osuuskunta , Osuuskunta KPY , Profile Vehicles Oy and Voimatel Oy .","In addition to Tulikivi Corporation, he is currently a member of the Board of Directors of the following companies: Altia Corporation, J + ̠rvi-Suomen Portti Osuuskunta, Osuuskunta KPY, Profile Vehicles Oy and Voimatel Oy."
neutral,"In future , the plant will focus on the production of flange profiles for wind farm towers .","In the future, the plant will focus on the production of flange profiles for wind farm towers."
