label,text,augmented_text
positive,"MANAVIGATOR-September 7 , 2010-Kemira unveils Indian JV with IVRCL Finnish chemicals group Kemira ( HEL : KRA1V ) on Tuesday announced it has inked a deal to form a joint venture in India with local construction firm IVRCL Infrastructure and Projects Ltd ( BOM :530773 ) .","MANAVIGATOR-September 7 th, 2010-Kemira group unveils Indian JV with IVRCL Finnish chemicals group Kemira ( HEL : KRA1V ) on this Tuesday announced it has just inked a deal to form a joint business venture in India with local listed construction firm of IVRCL Advanced Infrastructure Finance and Projects Technology Ltd ( BOM :530773 )."
neutral,"Metso will provide a recovery boiler with a capacity of 6,800 tonnes of dry solids per day and an evaporation plant with six thermal stages and a capacity of 1,600 tonnes per hour .","['Metso Energy will provide operators a recovery boiler design with a capacity each of 6,800 tonnes of dry gas solids produced per day and operates an evaporation plant with six thermal stages designed and a generating capacity of 1,600 tonnes per hour MW.']"
positive,Metso will supply the equipment for two process lines at Northland Resources ' new Kaunisvaara iron ore project in Sweden which exploits Tapuli and Sahavaara iron ore deposits .,Metso will supply the equipment for now two process lines underway at the Northland Mineral Resources'and new Kaunisvaara production iron ore ore project in Sweden which exploits Tapuli and Southern Sahavaara iron phosphate ore resource deposits.
positive,M-real 's sales are expected to have increased by 4 % year-on-year to EUR609m in the second quarter of 2010 .,M-real Holding's total sales growth are expected to have increased slightly by 4 % just year-on-year to generate EUR609m net in the consolidated second quarter of the 2010.
positive,"NAVTEQ has a commanding lead in installed map data systems in North American vehicles and may be the leader in turn-by-turn navigation data offered by services such as OnStar in North America , said analyst Phil Magney of Telematics Research Group in Minnetonka , Minn. .","NAVTEQ presently has a commanding lead in replacing installed map master data systems in North American vehicles and possibly may be the eventual leader in turn-by-turn GPS navigation data offered by services such as OnStar in North Western America, recently said analyst Phil Magney of Telematics Research Group in its Minnetonka, Minn. â€?"
positive,"Neste oil 's board proposed 1.00 eur dividend for the full-year 2007 , compared with 0.90 eur a year ago .","Neste oil field's governing board recently proposed to 1.00 eur dividend for 2014 the full-year 2007 release,. compared with roughly 0.90 per eur a year ago,."
positive,"Net interest income totaled EUR 15.9 mn , compared to EUR 15.6 mn a year earlier .","Net interest margin income is totaled in EUR = 15.9 mn, as compared to EUR 15.6 m mn a year year earlier."
neutral,Net profit in the period in 2009 was ( EURO ) 29 million .,['Net profit in the separation period 2013 in 2009 was just ( EUR EURO ) 29 million euro.']
neutral,Net profit in the same period in 2006 was 36.6 million euros .,['Net interest profit available in the same calendar period in 2006 again was 36.6 million Swiss euros.']
neutral,Net profit in the same period in 2006 was (  x20ac ) 172 million .,['Net profit in the same comparable period in Fiscal 2006 was then (  1 x20ac = ) Â£ 172 million.']
positive,Net profit was 35.5 mln compared with 29.8 mln .,Net E profit t was 35.5 euro mln compared t with 29.8 mln.
neutral,Net sales are expected to remain on the same level as in 2007 .,['Net unit sales levels are currently expected to remain on almost the same level as recorded in 2007.']
neutral,"Net sales by the Sata-Flexo Group came to some EUR4 .3 m in 2007 , and the group companies employed a total of 40 people .","['Net sales by Under the Sata-Flexo SA Group came equivalent to some nearly EUR4.3 m in December 2007, and under the group companies employed a comparable total of roughly 40 million people under.']"
neutral,Net sales in 2006 totaled EUR 302 million and the operating margin was 16 % .,['Net sales in 2006 totaled EUR 302 3 million and at the annual operating margin was 16 * % 1.']
positive,Net sales in 2007 are expected to be 10 % up on 2006 .,"Net sales rises in 2007? are expected to slightly be 10 C %, up on 2006."
neutral,Net sales in 2007 totalled EUR 329 million and the operating margin was over 19 % .,['Net equipment sales achieved in 2007 totalled actual EUR of 329 million and the operating margin ratio was over 19 million %.']
neutral,Net sales in 2008 are expected to be on the same level as in 2007 .,['Net dollar sales in 2008 * are expected to broadly be on the same dollar level as in fiscal 2007.']
neutral,Net sales of the Lehdentekijat unit was approximately EUR 14 million in 2007 and it had 70 employees .,['Net sales of the R Lehdentekijat distribution unit was approximately â€?EUR 14 million () in 2007 â€?and today it initially had 70 French employees.']
positive,"Nokia bought Chicago-based Navteq in 2008 , acquiring a maps database to compete with Google s maps as well as with navigation device companies such as TomTom NV and Garmin Ltd. .","Nokia 6 bought former Chicago-based Navteq mapping in 2008, acquiring a proprietary maps database to compete with leading Google. s search maps as well old as partnerships with navigation device companies like such as TomTom NV and Garmin Ltd.."
neutral,Nokia Corp of Finland Tuesday said it has received a unified device managment contract with Finnish operator Elisa Oyj .,['Nokia Corp of Nokia Finland late Tuesday also said it a has received a unified carrier device managment management contract with its Finnish network operator Elisa Oyj.']
neutral,Nokia has enough users to do just as well .,['Nokia actually has enough phone users to do things just as well without.']
neutral,"Of this , EUR 38.8 mn was net interest income .","['Of this this budget, or EUR 38.8 mn. was net interest income.']"
neutral,"OMEO ( www.omeo.se ) employs 55 and expects net sales of some 23 mln euro ( $ 29.8 mln ) for fiscal 2006-2007 , ending April 30 , 2007 .","['OMEO ( www.omeo.se, ) employs 14 55 and it expects operating net unit sales of positive some 23 mln euro ( $ 29.8 mln Japanese ) yen for outgoing fiscal 2006-2007., ending April 30, 2007.']"
positive,"Operating loss was EUR 179mn , compared to a loss of EUR 188mn in the second quarter of 2009 .","Operating book loss was EUR 179mn AA, immediately compared to a loss of almost EUR EUR 188mn in the second fiscal quarter of 2009 A."
neutral,Operating profit for the quarter April-June 2006 amounted to EUR182 .2 m on sales of EUR3 .62 bn .,['Operating profit margins for the quarter ( April-June 5 2006 2005 amounted to about EUR182 k.2 m on consolidated sales prices of EUR3.62 bn approx.']
neutral,Operating profit totaled EUR 18.6 mn or 8.3 % of net sales .,['Operating profit totaled EUR $ 18.6 mn or or 8.3 % share of total net annual sales /.']
positive,"Operating profit was EUR 9.8 mn , compared to a loss of EUR 12.7 mn in the corresponding period in 2009 .","Operating profit was EUR 9.8 mn (,, compared against to a loss prediction of EUR 12.7 million mn made in the roughly corresponding same period in calendar 2009."
positive,"Pre-tax loss totaled EUR 0.3 mn , compared to a loss of EUR 2.2 mn in the first quarter of 2005 .","Pre-tax loss totaled just EUR 0.3 mn (), thus compared to a similar loss ~ of ~ EUR = 2.2 million mn registered in the first quarter of 2005."
positive,"Pretax profit totalled EUR 2.0 mn , compared to a loss of EUR 159.2 mn in the fourth quarter of 2008 .","Pretax consolidated profit has totalled just EUR 2.0 mn.., compared to to a narrowing loss of EUR about 159.2 mn in the final fourth fiscal quarter of 2008...."
positive,"Pretax profit totalled EUR 80.8 mn , compared to a loss of EUR 13.1 mn in the corresponding period in 2009 .","Pretax net profit totalled to EUR 7 80.8 mn today, higher compared to from a loss profit of EUR 8 13.1 mn reported in the corresponding period in 2009.."
positive,"Previously , EB delivered a custom solution for LG Electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators .","Previously to, EB delivered a custom solution only for LG Electronics.. and now is making online it commercially and available for other mobile payment terminal vendors... as well well as to wireless equipment operators."
neutral,"Previously , Vaahto Pulp has supplied headboxes with rectifier roll and dilution control technology for Stora Enso 's mill in Imatra , eastern Finland .","[""Previously from, Tata Vaahto Hydro Pulp has similarly supplied headboxes personnel with rectifier roll and dilution control technology for PT Stora Enso Oy's pilot mill construction in Imatra, eastern Finland,.""]"
