label,text
1,Finnish Rautaruukki is selling its precision tube and automotive component processing unit Carl Froh in Germany to German Arques Industries .
1,The intent of the article was to focus attention on the fact that the development model that China had followed was very different than the model that India had followed .
2,"Ragutis , controlled by the Finnish brewery Olvi , achieved a 5.7 percent rise in beer sales to 22.6 million liters and held a 10.75 percent market share ."
1,"Exel 's board of directors will propose a dividend of 0.2 euro $ 0.3 per share for 2006 at the annual general meeting on April 19 , 2007 ."
1,"The vessels also have to be environmentally friendly , fast , and have all modern conveniences ."
2,Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .
1,"Headline of release dated March 26 , 2008 should read : Acacia Subsidiary Enters into Settlement Agreement for Rule Based Monitoring Technology with F-Secure ( sted Acacia Technologies Licenses Rule Based Monitoring Technology to F-Secure ) ."
1,"It will be operated by Nokia , and supported by its Nokia NetAct network and service management system ."
0,And U.S. energy executives say high steel prices are threatening energy exploration .
2,"In 2006 , Kone received an order from Aker Yards to supply 43 customised elevators for the very first Genesis cruise ship which is scheduled to be completed in 2009 ."
2,"`` While concerns remain longer term , size and scale may enable Nokia to hold on to its newfound margin improvements in the near term , '' the analyst wrote ."
1,Managing Director Timo Kohtam+Æki of Lemmink+Æinen Infra nevertheless points out the continued need for infrastructure construction in the Baltic markets .
1,"The first four of the new shop-in-shops will be opened this spring : on Madison Avenue in New York as well as in Chicago , Los Angeles and San Francisco ."
2,First quarter underlying operating profit rose to 41 mln eur from 33 mln a year earlier .
1,"After the transaction , Danske Bank becomes an equal player with Nordic bank group Nordea in the Nordic countries ."
2,"The GeoSolutions technology will leverage Benefon 's GPS solutions by providing Location Based Search Technology , a Communities Platform , location relevant multimedia content and a new and powerful commercial model ."
1,"After the transaction , M-real will own 30 % in Metsa-Botnia and UPM -- 17 % ."
0,"JP Morgan expects that Scala will lower Nobel Biocare 's growth forecast for 2007 from the current guidance of 23-25 pct , as well as the operating margin target from the current 34-35 pct ."
1,The company continued the development of a fully human antibody in its VAP-1 antibody program .
2,Industry Investment is very interested in Glaston 's solar energy projects .
2,"Following the transaction , Lundbeck has worldwide rights for nalmefene , excluding North America , Mexico , Turkey and South-Korea ."
1,Net sales in 2006 totaled EUR 302 million and the operating margin was 16 % .
0,"ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri"
1,The hull of the vessel was built one block at a time and Ruukki delivered the plate material for each block as construction progressed .
1,Kemira shares closed at (  x20ac ) 16.66 ( $ 22US .71 ) .
1,No planned closing date was provided .
1,The mill is concentrating on getting the supercalendered line running satisfactorily before restarting its older newsprint line .
1,"With the U.S. Federal Government putting a stake in the ground , vendors - and their customers - are focused on meeting the deadline ."
1,EUR 152.4 mn of this was net interest income .
1,Neomarkka has played a leading role in a group that aims to restart the production of specialty cellulose fiber in Valkeakoski .
0,"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports net sales of EUR 49.6 mn in the first quarter of 2009 , which are only a per cent smaller than in the corresponding period in 2008 ."
1,It said Comptel delivers reliable provisioning and activation solutions which improve fulfilment processes for operators .
1,The agreement includes application maintenance and support services .
1,"The order includes a log handling line , peeling line and drying line for the production of parquet base layer veneer for Plyfa 's Hassela mill , central Sweden ."
0,Talentum 's net sales in September were smaller than expected .
1,"Sampo Group that has become a major shareholder in Nordea owns TrygVesta 's main competitor , If P & C Insurance ."
1,Vacon recently announced plans to build its North American headquarters at 5 Business Park in Chambersburg .
0,The low capacity utilisation rate in steel production considerably increases the fixed costs per unit of steel produced .
2,"According to Sepp+Ænen , the new technology UMTS900 solution network building costs are by one-third lower than that of the building of 3.5 G networks , operating at 2,100 MHz frequency ."
1,Stora is due to release its fourth-quarter and 2009 full-year earnings on Feb. 4 .
0,Okmetic expects its net sales for the first half of 2009 to be less than in 2008 .
2,"Due to rapid expansion , the market share of Tallink in terms of passenger carriage through Tallinna Sadam Port of Tallinn totaled 55 percent in November against 45.7 percent in November 2005 ."
2,( I&H ) in a move to enhance growth .
1,"The sale , comprising the margarine business in Finland and Poland , follows the approval of the Polish competition authorities earlier in October ."
0,"Myllykoski , with one paper plant in Finland , one in the US and three in Germany , had revenues of EUR286m in the first half of 2010 and an operating loss of EUR12m , Reuters said ."
1,"Our solutions are industry-independent supporting multilingual and currency needs , modular and applicable to companies of all sizes , '' CEO Ilkka Sihvo said ."
2,The offer represents a premium of 24 % over the stock 's closing price on Friday .
1,"The objective is that trading in the shares will commence on May 2 , 2007 ."
1,"The company , employing 6,400 , reported net sales of 620 mln euro $ 823.2 mln for 2006 ."
1,"Further concrete cooperation is also carried out through various projects , doctoral theses and diploma dissertations ."
1,"The transaction , which includes US$ 1.5 billion euro1 billion in cash , vendor notes and share purchases , is expected to be completed in the first quarter of 2008 , the Finnish-Swedish paper maker said ."
0,"- Demand for fireplace products was lower than expected , especially in Germany ."
0,`` Operating profit declined mainly due to the increased cost of wood and recycled fiber and the strengthened euro . ''
1,"In addition to verification of an identity and digital signatures , new state-approved Mobile ID enables to cast votes in elections as well ."
1,This solution is an extension to the existing online mediation solution delivered earlier by Comptel and IBM .
